full_text,tweet_url,original_text,cleaned_text,preprocessed_text,cluster_label,sentiment,predicted_sentiment
Majelis Ulama Indonesia (MUI) menyatakan keprihatinan mendalam atas insiden ledakan yang terjadi di lingkungan Sekolah Menengah Atas Negeri (SMAN) 72 Jakarta. #MUI https://t.co/nfwrAT5xkT,https://x.com/undefined/status/1987162102013079806,Majelis Ulama Indonesia (MUI) menyatakan keprihatinan mendalam atas insiden ledakan yang terjadi di lingkungan Sekolah Menengah Atas Negeri (SMAN) 72 Jakarta. #MUI https://t.co/nfwrAT5xkT,majelis ulama indonesia mui menyatakan keprihatinan mendalam atas insiden ledakan yang terjadi di lingkungan sekolah menengah atas negeri sman jakarta,majelis ulama indonesia mui menyatakan keprihatinan mendalam atas insiden ledakan terjadi lingkungan sekolah menengah atas negeri sman jakarta,2,negatif,negatif
Selain merasa prihatin atas insiden mengerikan di SMAN 72 Jakarta Namun tetap Majelis Ulama Indonesia (MUI) mengecam keras bentuk teror yang terjadi di tempat ibadah saat salat jumat berlangsung. https://t.co/lp9RWki2mP,https://x.com/undefined/status/1987009660088692947,Selain merasa prihatin atas insiden mengerikan di SMAN 72 Jakarta Namun tetap Majelis Ulama Indonesia (MUI) mengecam keras bentuk teror yang terjadi di tempat ibadah saat salat jumat berlangsung. https://t.co/lp9RWki2mP,selain merasa prihatin atas insiden mengerikan di sman jakarta namun tetap majelis ulama indonesia mui mengecam keras bentuk teror yang terjadi di tempat ibadah saat salat jumat berlangsung,selain merasa prihatin atas insiden mengerikan sman jakarta tetap majelis ulama indonesia mui mengecam keras bentuk teror terjadi tempat ibadah salat jumat berlangsung,2,negatif,negatif
Kapolda Bangka Belitung Irjen Pol Viktor T. Sihombing melakukan kunjungan ke Kantor Majelis Ulama Indonesia (MUI) Babel Jumat Dari pantauan kunjungan Irjen Pol Viktor bersama Dir Intelkam dan Kabid Humas ini disambut oleh Ketua MUI Babel KH. Hatamar Rasyid bersama jajarannya. https://t.co/azWaEtMo3Y,https://x.com/undefined/status/1986759504302891489,Kapolda Bangka Belitung Irjen Pol Viktor T. Sihombing melakukan kunjungan ke Kantor Majelis Ulama Indonesia (MUI) Babel Jumat Dari pantauan kunjungan Irjen Pol Viktor bersama Dir Intelkam dan Kabid Humas ini disambut oleh Ketua MUI Babel KH. Hatamar Rasyid bersama jajarannya. https://t.co/azWaEtMo3Y,kapolda bangka belitung irjen pol viktor t sihombing melakukan kunjungan ke kantor majelis ulama indonesia mui babel jumat dari pantauan kunjungan irjen pol viktor bersama dir intelkam dan kabid humas ini disambut oleh ketua mui babel kh hatamar rasyid bersama jajarannya,kapolda bangka belitung irjen pol viktor t sihombing melakukan kunjungan kantor majelis ulama indonesia mui babel jumat pantauan kunjungan irjen pol viktor bersama dir intelkam kabid humas disambut ketua mui babel kh hatamar rasyid bersama jajarannya,2,negatif,negatif
BAPPEDA Update Majelis Ulama Indonesia (MUI) Kabupaten Tangerang melaksanakan Rapat Kerja (Raker) II Masa Hikmat 2022 2027 pada Kamis (6/11/2025) sebagai bentuk pelaksanaan amanah organisasi sesuai Peraturan Dasar dan Peraturan Rumah Tangga (PD/PRT). https://t.co/o2QbBX7PdF,https://x.com/undefined/status/1986624436376904126,BAPPEDA Update Majelis Ulama Indonesia (MUI) Kabupaten Tangerang melaksanakan Rapat Kerja (Raker) II Masa Hikmat 2022 2027 pada Kamis (6/11/2025) sebagai bentuk pelaksanaan amanah organisasi sesuai Peraturan Dasar dan Peraturan Rumah Tangga (PD/PRT). https://t.co/o2QbBX7PdF,bappeda update majelis ulama indonesia mui kabupaten tangerang melaksanakan rapat kerja raker ii masa hikmat pada kamis sebagai bentuk pelaksanaan amanah organisasi sesuai peraturan dasar dan peraturan rumah tangga pdprt,bappeda update majelis ulama indonesia mui kabupaten tangerang melaksanakan rapat kerja raker ii masa hikmat kamis bentuk pelaksanaan amanah organisasi sesuai peraturan dasar peraturan rumah tangga pdprt,2,negatif,negatif
@SUARAKRISTEN1 @VIVAcoid @MUIPusat Ketua Umum Majelis Ulama Indonesia (MUI) Pusat saat ini adalah K.H. Anwar Iskandar. Ia terpilih pada 2023 melalui rapat pleno MUI. Anwar Iskandar juga menjabat sebagai Wakil Rais Aam Pengurus Besar Nahdlatul Ulama (PBNU).,https://x.com/undefined/status/1986394783313699302,@SUARAKRISTEN1 @VIVAcoid @MUIPusat Ketua Umum Majelis Ulama Indonesia (MUI) Pusat saat ini adalah K.H. Anwar Iskandar. Ia terpilih pada 2023 melalui rapat pleno MUI. Anwar Iskandar juga menjabat sebagai Wakil Rais Aam Pengurus Besar Nahdlatul Ulama (PBNU).,ketua umum majelis ulama indonesia mui pusat saat ini adalah kh anwar iskandar ia terpilih pada melalui rapat pleno mui anwar iskandar juga menjabat sebagai wakil rais aam pengurus besar nahdlatul ulama pbnu,ketua umum majelis ulama indonesia mui pusat kh anwar iskandar terpilih rapat pleno mui anwar iskandar menjabat wakil rais aam pengurus besar nahdlatul ulama pbnu,2,negatif,negatif
MUI Geram Gus Muda Sebut Rokok Bagian dari Tauhid Ketua Majelis Ulama Indonesia (MUI) Pusat Bidang Dakwah dan Ukhuwah KH Cholil Nafis menyorot tajam seorang Gus muda yang memberikan ceramah di sebuah pengajian. Lewat cuitan di akun media sosial X pribadinya Cholil Nafis https://t.co/m3ApCucgPW,https://x.com/undefined/status/1986392807200989665,MUI Geram Gus Muda Sebut Rokok Bagian dari Tauhid Ketua Majelis Ulama Indonesia (MUI) Pusat Bidang Dakwah dan Ukhuwah KH Cholil Nafis menyorot tajam seorang Gus muda yang memberikan ceramah di sebuah pengajian. Lewat cuitan di akun media sosial X pribadinya Cholil Nafis https://t.co/m3ApCucgPW,mui geram gus muda sebut rokok bagian dari tauhid ketua majelis ulama indonesia mui pusat bidang dakwah dan ukhuwah kh cholil nafis menyorot tajam seorang gus muda yang memberikan ceramah di sebuah pengajian lewat cuitan di akun media sosial x pribadinya cholil nafis,mui geram gus muda sebut rokok bagian tauhid ketua majelis ulama indonesia mui pusat bidang dakwah ukhuwah kh cholil nafis menyorot tajam seorang gus muda memberikan ceramah sebuah pengajian lewat cuitan akun media sosial x pribadinya cholil nafis,2,negatif,negatif
@ebonXboy @Roebanie @VerenaSusilowa1 @_zhyme MUI = MAJELIS ULAMA INDONESIA isinya para Ulama yg seharusnya memberi teladan dengan akhlaqul karimah jujur. Tapi...imannya bisa goyah juga kalo menyangkut duit,https://x.com/undefined/status/1986313600248811603,@ebonXboy @Roebanie @VerenaSusilowa1 @_zhyme MUI = MAJELIS ULAMA INDONESIA isinya para Ulama yg seharusnya memberi teladan dengan akhlaqul karimah jujur. Tapi...imannya bisa goyah juga kalo menyangkut duit,mui majelis ulama indonesia isinya para ulama yg seharusnya memberi teladan dengan akhlaqul karimah jujur tapiimannya bisa goyah juga kalo menyangkut duit,mui majelis ulama indonesia isinya ulama seharusnya memberi teladan akhlaqul karimah jujur tapiimannya goyah menyangkut duit,2,negatif,negatif
Selamat dan Sukses atas Pengukuhan Pengurus Dewan Pimpinan Majelis Ulama Indonesia (MUI) Kabupaten Purworejo masa khidmah 2025 - 2030 dan Halaqoh Ulama se-Eks Karesidenan Kedu https://t.co/av1QpSHq2H,https://x.com/undefined/status/1986216890059161806,Selamat dan Sukses atas Pengukuhan Pengurus Dewan Pimpinan Majelis Ulama Indonesia (MUI) Kabupaten Purworejo masa khidmah 2025 - 2030 dan Halaqoh Ulama se-Eks Karesidenan Kedu https://t.co/av1QpSHq2H,selamat dan sukses atas pengukuhan pengurus dewan pimpinan majelis ulama indonesia mui kabupaten purworejo masa khidmah dan halaqoh ulama seeks karesidenan kedu,selamat sukses atas pengukuhan pengurus dewan pimpinan majelis ulama indonesia mui kabupaten purworejo masa khidmah halaqoh ulama seeks karesidenan kedu,2,negatif,negatif
@akunkutriplea @noucampline Ini sepertinya Habib Umar bin Hafiz ulama terkenal dari Yaman. Kejadian di Indonesia (kemungkinan Solo atau Jakarta) pada Oktober 2025 saat kunjungannya. Video menunjukkan orang-orang menghormatinya dengan sungkem dan pelukan di acara majelis.,https://x.com/undefined/status/1986097446817329574,@akunkutriplea @noucampline Ini sepertinya Habib Umar bin Hafiz ulama terkenal dari Yaman. Kejadian di Indonesia (kemungkinan Solo atau Jakarta) pada Oktober 2025 saat kunjungannya. Video menunjukkan orang-orang menghormatinya dengan sungkem dan pelukan di acara majelis.,ini sepertinya habib umar bin hafiz ulama terkenal dari yaman kejadian di indonesia kemungkinan solo atau jakarta pada oktober saat kunjungannya video menunjukkan orangorang menghormatinya dengan sungkem dan pelukan di acara majelis,sepertinya habib umar bin hafiz ulama terkenal yaman kejadian indonesia kemungkinan solo jakarta oktober kunjungannya video menunjukkan orangorang menghormatinya sungkem pelukan acara majelis,2,negatif,negatif
MUI mengundang masyarakat Indonesia untuk ikut Lomba Video Harapan Masyarakat terhadap MUI dalam 5 Tahun ke Depan dalam rangka Musyawarah Nasional XI Majelis Ulama Indonesia Tahun 2025. Berhadiah Jutaan Rupiah! Pendaftaran &amp; info lengkap: https://t.co/rm6Td8UYy4 https://t.co/JrjQtAwv7l,https://x.com/undefined/status/1986004315333636518,MUI mengundang masyarakat Indonesia untuk ikut Lomba Video Harapan Masyarakat terhadap MUI dalam 5 Tahun ke Depan dalam rangka Musyawarah Nasional XI Majelis Ulama Indonesia Tahun 2025. Berhadiah Jutaan Rupiah! Pendaftaran &amp; info lengkap: https://t.co/rm6Td8UYy4 https://t.co/JrjQtAwv7l,mui mengundang masyarakat indonesia untuk ikut lomba video harapan masyarakat terhadap mui dalam tahun ke depan dalam rangka musyawarah nasional xi majelis ulama indonesia tahun berhadiah jutaan rupiah pendaftaran amp info lengkap,mui mengundang masyarakat indonesia ikut lomba video harapan masyarakat mui tahun depan rangka musyawarah nasional xi majelis ulama indonesia tahun berhadiah jutaan rupiah pendaftaran amp info lengkap,2,negatif,negatif
Musyawarah Nasional XI Majelis Ulama Indonesia Tahun 2025 Meneguhkan Peran Ulama untuk Mewujudkan Kemandirian Bangsa dan Kesejahteraan Rakyat. Hotel Mercure Ancol Jakarta ️ 20 23 November 2025 #MUI #MunasXI #MajelisUlamaIndonesia #MUI2025 #UlamaUntukBangsa #dakwah https://t.co/ximP0H2Frv,https://x.com/undefined/status/1985977039799951387,Musyawarah Nasional XI Majelis Ulama Indonesia Tahun 2025 Meneguhkan Peran Ulama untuk Mewujudkan Kemandirian Bangsa dan Kesejahteraan Rakyat. Hotel Mercure Ancol Jakarta ️ 20 23 November 2025 #MUI #MunasXI #MajelisUlamaIndonesia #MUI2025 #UlamaUntukBangsa #dakwah https://t.co/ximP0H2Frv,musyawarah nasional xi majelis ulama indonesia tahun meneguhkan peran ulama untuk mewujudkan kemandirian bangsa dan kesejahteraan rakyat hotel mercure ancol jakarta november,musyawarah nasional xi majelis ulama indonesia tahun meneguhkan peran ulama mewujudkan kemandirian bangsa kesejahteraan rakyat hotel mercure ancol jakarta november,2,negatif,negatif
Wisuda dan Penutupan Pendidikan Kader Ulama (PKU) Majelis Ulama Indonesia (MUI) Tahun 2025 dilaksanakan pada Selasa 4 November 2025 di Graha Hartika Wulansari. Hadir Ketua FKUB Kota Bekasi H. Abdul Manan. https://t.co/TMKnuCtfN1,https://x.com/undefined/status/1985918813645545666,Wisuda dan Penutupan Pendidikan Kader Ulama (PKU) Majelis Ulama Indonesia (MUI) Tahun 2025 dilaksanakan pada Selasa 4 November 2025 di Graha Hartika Wulansari. Hadir Ketua FKUB Kota Bekasi H. Abdul Manan. https://t.co/TMKnuCtfN1,wisuda dan penutupan pendidikan kader ulama pku majelis ulama indonesia mui tahun dilaksanakan pada selasa november di graha hartika wulansari hadir ketua fkub kota bekasi h abdul manan,wisuda penutupan pendidikan kader ulama pku majelis ulama indonesia mui tahun dilaksanakan selasa november graha hartika wulansari hadir ketua fkub kota bekasi h abdul manan,2,negatif,negatif
Wakapolres Sorong Selatan Menghadiri Kegiatan Musyarah Ulama Ke-II Dewan Pimpinan Daerah Majelis Ulama Indonesia (MUI) Kabupaten Sorong Selatan https://t.co/SLBK5wujBO,https://x.com/undefined/status/1985905516632293608,Wakapolres Sorong Selatan Menghadiri Kegiatan Musyarah Ulama Ke-II Dewan Pimpinan Daerah Majelis Ulama Indonesia (MUI) Kabupaten Sorong Selatan https://t.co/SLBK5wujBO,wakapolres sorong selatan menghadiri kegiatan musyarah ulama keii dewan pimpinan daerah majelis ulama indonesia mui kabupaten sorong selatan,wakapolres sorong selatan menghadiri kegiatan musyarah ulama keii dewan pimpinan daerah majelis ulama indonesia mui kabupaten sorong selatan,2,negatif,negatif
Majelis Ulama Indonesia (MUI) Kota Batu melalui Komisi Pengkajian dan Penelitian Pariwisata kembali menegaskan komitmennya untuk menjadikan Kota Batu sebagai destinasi wisata halal unggulan. Hal ini diwujudkan melalui Focus Group Discussion (FGD) .... https://t.co/hZsPXKDIAG,https://x.com/undefined/status/1985608356804133326,Majelis Ulama Indonesia (MUI) Kota Batu melalui Komisi Pengkajian dan Penelitian Pariwisata kembali menegaskan komitmennya untuk menjadikan Kota Batu sebagai destinasi wisata halal unggulan. Hal ini diwujudkan melalui Focus Group Discussion (FGD) .... https://t.co/hZsPXKDIAG,majelis ulama indonesia mui kota batu melalui komisi pengkajian dan penelitian pariwisata kembali menegaskan komitmennya untuk menjadikan kota batu sebagai destinasi wisata halal unggulan hal ini diwujudkan melalui focus group discussion fgd,majelis ulama indonesia mui kota batu komisi pengkajian penelitian pariwisata kembali menegaskan komitmennya menjadikan kota batu destinasi wisata halal unggulan diwujudkan focus group discussion fgd,2,negatif,negatif
Pas kemarin nganter temen ke Bandara terus ada req buat drop adiknya di kantor dia karna ada rapat. Emg ines magang dimana bu? Di MUI MUI... Gw mikir masa iya Mastered Ultra Instinct nama kantor MUI dimana tuh Bu? Majelis ulama Indonesia Cok ke brainwash sm DBS gweh,https://x.com/undefined/status/1985348071434469431,Pas kemarin nganter temen ke Bandara terus ada req buat drop adiknya di kantor dia karna ada rapat. Emg ines magang dimana bu? Di MUI MUI... Gw mikir masa iya Mastered Ultra Instinct nama kantor MUI dimana tuh Bu? Majelis ulama Indonesia Cok ke brainwash sm DBS gweh,pas kemarin nganter temen ke bandara terus ada req buat drop adiknya di kantor dia karna ada rapat emg ines magang dimana bu di mui mui gw mikir masa iya mastered ultra instinct nama kantor mui dimana tuh bu majelis ulama indonesia cok ke brainwash sm dbs gweh,pas nganter temen bandara terus ada req buat drop adiknya kantor karna ada rapat ines magang bu mui mui mikir masa iya mastered ultra instinct nama kantor mui bu majelis ulama indonesia cok brainwash dbs gweh,2,negatif,netral
Monitorlah majelis ulama indonesia pusat dan daerah Karena memakai nama pesantren? https://t.co/U65iRYmlGH,https://x.com/undefined/status/1985338235225321968,Monitorlah majelis ulama indonesia pusat dan daerah Karena memakai nama pesantren? https://t.co/U65iRYmlGH,monitorlah majelis ulama indonesia pusat dan daerah karena memakai nama pesantren,monitorlah majelis ulama indonesia pusat daerah memakai nama pesantren,2,negatif,negatif
Selamat dan sukses kepada KH. Alamul Huda Masyhur atas terpilihnya sebagai Ketua Majelis Ulama Indonesia (MUI) Kabupaten Bojonegoro masa khidmat 2025 2030. Semoga selalu diberikan kekuatan kebijaksanaan dan keberkahan dalam mengemban amanah serta mampu membawa MUI Bojonegoro https://t.co/wd2EykKkJa,https://x.com/undefined/status/1985269654710075490,Selamat dan sukses kepada KH. Alamul Huda Masyhur atas terpilihnya sebagai Ketua Majelis Ulama Indonesia (MUI) Kabupaten Bojonegoro masa khidmat 2025 2030. Semoga selalu diberikan kekuatan kebijaksanaan dan keberkahan dalam mengemban amanah serta mampu membawa MUI Bojonegoro https://t.co/wd2EykKkJa,selamat dan sukses kepada kh alamul huda masyhur atas terpilihnya sebagai ketua majelis ulama indonesia mui kabupaten bojonegoro masa khidmat semoga selalu diberikan kekuatan kebijaksanaan dan keberkahan dalam mengemban amanah serta mampu membawa mui bojonegoro,selamat sukses kh alamul huda masyhur atas terpilihnya ketua majelis ulama indonesia mui kabupaten bojonegoro masa khidmat semoga diberikan kekuatan kebijaksanaan keberkahan mengemban amanah membawa mui bojonegoro,2,negatif,negatif
Isu Lesbian Gay Biseksual dan Transgender (LGBT) di Kabupaten Kudus dibahas tuntas dalam Halaqoh Majelis Ulama Indonesia (MUI) Kecamatan Kota pada Ahad 02/11/2025 di Aula Masjid Agung Kudus. https://t.co/OHSXioR3ow,https://x.com/undefined/status/1985221895961395219,Isu Lesbian Gay Biseksual dan Transgender (LGBT) di Kabupaten Kudus dibahas tuntas dalam Halaqoh Majelis Ulama Indonesia (MUI) Kecamatan Kota pada Ahad 02/11/2025 di Aula Masjid Agung Kudus. https://t.co/OHSXioR3ow,isu lesbian gay biseksual dan transgender lgbt di kabupaten kudus dibahas tuntas dalam halaqoh majelis ulama indonesia mui kecamatan kota pada ahad di aula masjid agung kudus,isu lesbian gay biseksual transgender lgbt kabupaten kudus dibahas tuntas halaqoh majelis ulama indonesia mui kecamatan kota ahad aula masjid agung kudus,2,negatif,negatif
https://t.co/jYTPVG6V66 GresikSatu | Majelis Ulama Indonesia (MUI) Kabupaten Gresik bersama Dinas Tenaga Kerja (Disnaker) Gresik menjalin kesepakatan untuk memberikan jaminan penuh terhadap hak beribadah para pekerja di lingkungan kantor pemerintahan maupun perusahaan. Kes...,https://x.com/undefined/status/1985172426590978323,https://t.co/jYTPVG6V66 GresikSatu | Majelis Ulama Indonesia (MUI) Kabupaten Gresik bersama Dinas Tenaga Kerja (Disnaker) Gresik menjalin kesepakatan untuk memberikan jaminan penuh terhadap hak beribadah para pekerja di lingkungan kantor pemerintahan maupun perusahaan. Kes...,gresiksatu majelis ulama indonesia mui kabupaten gresik bersama dinas tenaga kerja disnaker gresik menjalin kesepakatan untuk memberikan jaminan penuh terhadap hak beribadah para pekerja di lingkungan kantor pemerintahan maupun perusahaan kes,gresiksatu majelis ulama indonesia mui kabupaten gresik bersama dinas tenaga kerja disnaker gresik menjalin kesepakatan memberikan jaminan penuh hak beribadah pekerja lingkungan kantor pemerintahan maupun perusahaan kes,2,negatif,negatif
